rxn,h,f,spe,zpe,u
MR_94904_1_7_1_6_8_59,-812.34981418436,-812.4133981843601,-812.59839818436,-812.36677818436,-812.35075818436
MR_427011_2_21_2_8_7_14,-735.94866252525,-736.00520052525,-736.16832052525,-735.96371952525,-735.94960652525
MR_474666_0_12_1_3_5_8,-796.89405372532,-796.95483272532,-797.11320672532,-796.91124072532,-796.89499772532
MR_14799_1_19_2_12_5_7,-526.01646715434,-526.06469915434,-526.16077915434,-526.0282461543401,-526.01741115434
MR_360471_1_19_2_7_5_1,-590.73494032681,-590.79394132681,-590.98157832681,-590.75079232681,-590.73588432681
MR_672934_0,-344.84481814581,-344.88739014581,-345.02527014581,-344.85482414580997,-344.84576214581
MR_674169_0,-456.52012469853,-456.56260869853,-456.62788669853,-456.52980769853,-456.52106869853003
MR_576807_0_65_6_4_8_57,-852.93585103813,-852.99988003813,-853.25352003813,-852.95473303813,-852.93679503813
MR_255546_1_6_7_3,-546.95984185062,-547.00839385062,-547.10006585062,-546.97110885062,-546.96078585062
MR_545334_1_58_5_2_7_15,-756.95729517267,-757.02157417267,-757.18407617267,-756.97534917267,-756.95823917267
MR_469970_2_20_2_3_6_7,-758.3963053831201,-758.4596653831201,-758.66438438312,-758.41473138312,-758.39724938312
MR_288120_2_52_5_2_5_3,-604.04937324807,-604.10408024807,-604.17219224807,-604.0628892480701,-604.05031724807
MR_37726_0_13_1_2_6_1,-870.64893346833,-870.71551846833,-870.90548346833,-870.66850346833,-870.64987746833
MR_201053_0_47_4_7_4_5,-582.40054157358,-582.45434357358,-582.57115157358,-582.41394757358,-582.40148557358
MR_211597_0_8_1_1_1_1,-969.45892507391,-969.53026307391,-969.70784307391,-969.47956607391,-969.45986907391
MR_267942_1_16_1_4,-664.2944324825901,-664.34756348259,-664.45921348259,-664.3080324825901,-664.2953764825901
MR_605133_0,-325.4749188305,-325.5174638305,-325.6124508305,-325.4844958305,-325.4758638305
MR_613702_0_7_1_6_8_13,-886.61601932523,-886.68152732523,-886.86638232523,-886.63404232523,-886.61696332523
MR_292167_1_56_5_1_5_4,-777.85938272473,-777.91553172473,-778.05215772473,-777.8744127247301,-777.86032672473
MR_607160_1,-380.74532111126996,-380.79004511127,-380.89924411127,-380.75604211127,-380.74626511126996
MR_360654_0,-285.04848060951997,-285.08520560951996,-285.13569860952,-285.05552660952,-285.04942460952
MR_546977_0,-357.68175630608,-357.72164830608,-357.80150630608,-357.68988630608,-357.68270030608
MR_480530_2_47_4_6_4_2,-670.4348412314499,-670.50120523145,-670.76196523145,-670.45446323145,-670.4357852314499
MR_136982_2_7_1_4_8_3,-915.93554362994,-916.00659862994,-916.26792862994,-915.95691262994,-915.93648762994
MR_192989_1,-303.32221529508996,-303.36426129509,-303.43939629509,-303.33207129509,-303.32316029508996
MR_405339_0_14_1_5_7_4,-985.95271988589,-986.02035888589,-986.25357488589,-985.97287188589,-985.95366488589
MR_367205_2_62_6_6_8_46,-909.63044221887,-909.7038742188699,-909.91499221887,-909.65226821887,-909.63138721887
MR_654814_2_12_1_6_5_3,-792.10105354247,-792.16261354247,-792.30067654247,-792.11768554247,-792.10199754247
MR_278565_1,-377.05076628300003,-377.09307028300003,-377.212222283,-377.060439283,-377.05171028300003
MR_253287_0_41_3_6_8_45,-872.74497909631,-872.80747709631,-873.04496609631,-872.76280609631,-872.74592409631
MR_430536_0_57_5_4_6_6,-682.47575238362,-682.53309638362,-682.66110438362,-682.49063538362,-682.47669638362
MR_657071_0_46_4_13_8_58,-807.18747150314,-807.2473905031401,-807.50393350314,-807.2050695031401,-807.18841550314
MR_615843_0,-341.50529949569005,-341.54788649569,-341.63325949569,-341.51495449569,-341.50624349569
MR_61644_1_63_6_5_6_6,-837.0204111482,-837.0847641482,-837.3486131482,-837.0395291482,-837.0213551482
MR_288120_2,-338.22535472871004,-338.26242072871,-338.29990872871,-338.23249672871003,-338.22629872871005
MR_14949_1_60_6_6_6_4,-741.2456206749,-741.3069536749,-741.5029146749,-741.2626566749,-741.2465646749
MR_152349_1_66_7_18_7_18,-832.48261959767,-832.55520159767,-832.77401259767,-832.50355559767,-832.48356359767
MR_24677_0_56_5_6_5_10,-610.24280947,-610.2946684699999,-610.41771347,-610.25556147,-610.24375347
MR_405360_0_29_2_3_8_61,-797.7030328003799,-797.76865780038,-798.00565380038,-797.72159980038,-797.7039768003799
MR_84700_1_3_1_1_4_1,-716.84481103372,-716.90623303372,-717.03848703372,-716.86116803372,-716.84575503372
MR_678159_0,-400.17659825889,-400.22293125889,-400.37639225889,-400.18813125889,-400.17754225889
MR_511777_0_17_2_11_3_6,-758.22163286654,-758.2884608665399,-758.48967786654,-758.24044986654,-758.22257686654
MR_177320_1_66_7_17_7_9,-988.4783714655199,-988.54737846552,-988.74104746552,-988.4977284655199,-988.4793164655199
MR_421_1_38_3_5_5_5,-787.5139519487,-787.5872489487,-787.8499459487,-787.5359649487,-787.5148959487
MR_624208_0_4_1_3_5_1,-801.53743845134,-801.60006945134,-801.83815745134,-801.5556154513399,-801.53838345134
MR_430536_0_68_7_18_7_15,-812.01659675476,-812.0755647547601,-812.24790175476,-812.03227575476,-812.01754075476
MR_442182_0_44_4_13_6_6,-738.6297080522901,-738.69523605229,-738.90840905229,-738.64846705229,-738.6306530522901
MR_304525_2_44_4_6_6_4,-706.48325323534,-706.5461412353401,-706.79107223534,-706.5010672353401,-706.48419723534
MR_24677_0,-346.55095484416,-346.59390984416,-346.70168484416,-346.56063584416,-346.55189884416
MR_536745_2_44_4_7_6_8,-645.33488311433,-645.39095511433,-645.51944311433,-645.34964011433,-645.33582711433
MR_77957_0,-345.97558479928,-346.02443779928,-346.17885179928,-345.98796579928,-345.97652979928
MR_699953_0_6_1_4_7_5,-946.70835635212,-946.77622635212,-946.98053635212,-946.72756135212,-946.70930035212
MR_447118_1_59_5_7_8_21,-759.87625462768,-759.9408976276801,-760.11072062768,-759.89418562768,-759.87719962768
MR_334858_2_29_6_5,-432.77076683965,-432.81424783964997,-432.89020483965,-432.78031983964996,-432.77171083965
MR_444135_1_47_4_8_4_2,-663.25259467896,-663.31483267896,-663.52637367896,-663.27055467896,-663.25353867896
MR_123876_0,-267.94792228955,-267.98628228955,-268.03405928955,-267.95576828955,-267.94886728955
MR_104467_2_62_6_1_8_19,-818.99320182292,-819.04960282292,-819.23610782292,-819.00824382292,-818.99414582292
MR_697534_0,-375.76955694365,-375.81152894365,-375.90307594365,-375.77916294364996,-375.77050094365
MR_57419_0_20_2_13_6_6,-705.2694811440799,-705.33289914408,-705.55256714408,-705.2876741440799,-705.2704251440799
MR_34479_2_59_5_12_8_13,-744.8111074580299,-744.87456445803,-745.06464745803,-744.82947445803,-744.8120514580299
MR_557653_0,-437.35330174322,-437.39784074322,-437.55245074322,-437.36387274322,-437.35424574322
MR_486880_1_49_4_1_6_5,-723.6637366619101,-723.72839166191,-723.98341766191,-723.68239766191,-723.66468066191
MR_493172_2_48_4_7_5_10,-552.65435023803,-552.70954323803,-552.89629723803,-552.66911023803,-552.65529423803
MR_169232_1_21_2_6_7_4,-756.9103978321799,-756.97548283218,-757.13840983218,-756.9288538321799,-756.9113418321799
MR_196659_0_71_8_28_8_50,-818.1897548161401,-818.25613781614,-818.55873881614,-818.2085298161401,-818.1906998161401
MR_536267_2_20_2_3_6_6,-733.5299775391401,-733.5946865391401,-733.78858653914,-733.5484445391401,-733.5309215391401
MR_76447_0_16_2_12_2_8,-579.72653998333,-579.77912698333,-579.92087998333,-579.74018598333,-579.72748398333
MR_209912_2,-347.38775024857,-347.43774924857,-347.53873024857,-347.40022824857,-347.38869424857
MR_332395_2_0_1_6_1_5,-908.72437625954,-908.7911362595399,-908.98649625954,-908.74437525954,-908.72532125954
MR_379483_1_61_6_4_7_14,-809.66027415365,-809.73146915365,-809.93264715365,-809.68044015365,-809.66121815365
MR_170672_1,-358.68325340171003,-358.73133740171,-358.81940840171,-358.69478540171,-358.68419740171
MR_375143_1_13_1_2_6_5,-985.5708248625101,-985.6395818625101,-985.81084886251,-985.59040386251,-985.5717698625101
MR_367205_2_56_5_4_5_8,-793.52350655857,-793.59194755857,-793.68579855857,-793.5421825585701,-793.52445055857
MR_184231_0_60_6_7_6_7,-842.7691128290201,-842.84765082902,-843.12269982902,-842.79348082902,-842.7700568290201
MR_654814_2_35_3_6_8_64,-792.98900543552,-793.04846743552,-793.20995943552,-793.00497443552,-792.98994943552
MR_66641_0,-406.33593613935,-406.38902513935,-406.57954013935,-406.35033513935,-406.33688013935
MR_185214_1_2_1_5_3_5,-910.94181816513,-911.01059416513,-911.25032816513,-910.96233516513,-910.94276216513
MR_204174_1_36_3_1_3_4,-642.57046891831,-642.63420191831,-642.76961691831,-642.58776391831,-642.57141291831
MR_238926_2,-379.88769995714,-379.92801995714,-380.03835595714,-379.89628695714003,-379.88864395714
MR_393496_1_67_7_17_8_11,-942.3681101156301,-942.43626111563,-942.69764711563,-942.38827411563,-942.3690541156301
MR_432469_0_1_2_2,-469.30572341398,-469.35468041398,-469.48015541398,-469.31793341398003,-469.30666841398
MR_186726_1,-401.96439640918004,-402.00917740918004,-402.13051840918,-401.97485740918,-401.96534040918
MR_229658_1_4_1_6_5_10,-713.4637581901601,-713.51488419016,-713.60404019016,-713.47648019016,-713.4647021901601
MR_520957_1_19_4_1,-475.36586900932,-475.41549000932,-475.57093600932,-475.37867000932,-475.36681400932
MR_467418_0_42_4_12_4_2,-682.18107302667,-682.23656602667,-682.43467502667,-682.19660202667,-682.18201702667
MR_24677_0_31_3_3_4_6,-726.26731829786,-726.33248929786,-726.56009929786,-726.28612529786,-726.26826229786
MR_548531_1,-439.99010257757,-440.03712757757,-440.16595157757,-440.00144357757,-439.99104657757
MR_142547_2_41_3_1_8_5,-702.99485950561,-703.05234850561,-703.24484750561,-703.01082750561,-702.99580350561
MR_427011_2_67_7_2_8_45,-893.39188675402,-893.45757475402,-893.67665075402,-893.41029475402,-893.39283075402
MR_50852_1,-305.57768966314,-305.61890066314,-305.73124066314,-305.58675666314,-305.57863366314
MR_209892_1_68_7_1_7_1,-799.4944918391301,-799.56210983913,-799.80979883913,-799.51370183913,-799.4954358391301
MR_511777_0_0_1_3_1_3,-926.2656427273,-926.3322357273,-926.4840247273,-926.2845337273001,-926.2665867273
MR_502106_0,-250.19332877025,-250.23094877025,-250.32606977025,-250.20117677025002,-250.19427277025
MR_669540_2_33_3_6_6_8,-657.50730331556,-657.56336731556,-657.68044731556,-657.5218293155599,-657.50824831556
MR_548531_1_3_1_7_4_6,-933.07933758296,-933.15174158296,-933.40920058296,-933.10127658296,-933.08028258296
MR_8532_2_68_7_18_7_16,-869.83325147835,-869.89953447835,-870.12995047835,-869.85185447835,-869.83419547835
MR_394316_2_5_1_7_6_2,-830.3916913538,-830.4570333537999,-830.6138983538,-830.4099183538,-830.3926363538
MR_536745_2,-384.61754605885,-384.66064305885,-384.77323205885,-384.62760305885,-384.61849005885
MR_485443_0,-364.73672229581,-364.78169529581,-364.90493129581,-364.74733429581,-364.73766729581
MR_45025_1_8_1_2_1_4,-1061.4102815381,-1061.4844095381,-1061.7305875381,-1061.4331805381,-1061.4112255381
MR_699953_0_41_3_5_8_33,-894.3583500963599,-894.42982709636,-894.74067509636,-894.3795610963599,-894.3592940963599
MR_92817_0_21_2_7_7_7,-851.04562454005,-851.11132754005,-851.25672254005,-851.06367654005,-851.04656854005
MR_405360_0_27_2_8_6_1,-660.0852812090001,-660.142397209,-660.311213209,-660.100513209,-660.086226209
MR_447373_0,-357.44428620621,-357.48408820621,-357.55834820621,-357.45280420621,-357.44523020621
MR_605133_0_58_5_8_7_1,-707.7107615973,-707.7730065973,-707.9649955973,-707.7278295973,-707.7117065973
MR_16116_0_47_4_8_4_5,-515.4639502080801,-515.52335920808,-515.69689520808,-515.48022720808,-515.4648952080801
MR_605105_1_12_1_6_5_11,-833.0110154421301,-833.0703124421301,-833.20883944213,-833.02729744213,-833.0119594421301
MR_260941_0_59_5_9_8_44,-972.77628522456,-972.84314422456,-973.08349722456,-972.7957872245601,-972.77722922456
MR_113767_1_12_1_4_5_7,-760.88906349986,-760.9565244998599,-761.12860949986,-760.90892249986,-760.89000749986
MR_558865_2_25_2_2_4_8,-702.4117767771601,-702.47399477716,-702.70286177716,-702.42986877716,-702.4127207771601
MR_624616_0_29_2_12_8_49,-856.72029360126,-856.7964076012601,-857.03543060126,-856.74256660126,-856.72123860126
MR_289964_2_37_3_3_4_12,-750.7612859927,-750.8237489927,-751.0322759927,-750.7791129927,-750.7622309927
MR_24733_2_62_6_2_8_2,-774.88413383438,-774.94415283438,-775.08802083438,-774.90061783438,-774.88507783438
MR_532980_0_70_8_32_8_7,-784.5758316264399,-784.64523662644,-784.92694962644,-784.59612262644,-784.5767766264399
MR_248768_0,-342.60288616290995,-342.64767016291,-342.75178616291,-342.61373116290997,-342.60383016290996
MR_430547_0_24_2_9_3_2,-716.45603042004,-716.51851942004,-716.71980942004,-716.4735084200399,-716.45697442004
MR_34691_0_50_4_8_7_4,-721.2935753042899,-721.3561203042899,-721.56377230429,-721.31026330429,-721.2945193042899
MR_257123_2_37_3_4_4_9,-724.52873307432,-724.59523907432,-724.85267207432,-724.5480750743201,-724.52967707432
MR_188968_0,-371.03675666337,-371.07608766337,-371.16565566337,-371.04519766337,-371.03770066337
MR_473437_1_62_6_3_8_49,-983.80462382233,-983.87185782233,-984.07735182233,-983.82429882233,-983.80556782233
MR_605133_0_46_4_9_8_56,-705.2076920211,-705.2689740211,-705.4875660211,-705.2250280211,-705.2086360211
MR_541949_0,-478.33896644089,-478.38523744089,-478.53467344089,-478.35050644089,-478.33991044089
MR_97382_1,-388.2216706044,-388.2731236044,-388.4418846044,-388.2347456044,-388.2226146044
MR_606064_1_6_7_7,-641.61108842099,-641.66471742099,-641.79917642099,-641.62498342099,-641.61203242099
MR_669153_1_6_1_4_7_1,-836.0264927857099,-836.0895767857099,-836.26126478571,-836.0437447857099,-836.0274367857099
MR_9486_0_70_8_26_8_5,-757.6838706757301,-757.75410267573,-758.00467567573,-757.70394567573,-757.6848156757301
MR_392644_1_56_5_2_5_4,-588.04198947999,-588.09357147999,-588.18156047999,-588.05404647999,-588.04293347999
MR_467042_0,-416.73064764253,-416.77512664253,-416.86476964253,-416.74081664253004,-416.73159164253
MR_142128_2_5_1_2_6_7,-951.67446718066,-951.7494701806601,-951.96507818066,-951.69650318066,-951.67541218066
MR_88074_2_12_1_7_5_1,-817.63859901576,-817.70881001576,-817.92595901576,-817.65853001576,-817.63954301576
MR_528014_1_23_8_54,-587.61167517329,-587.66093517329,-587.82399017329,-587.62400617329,-587.61261917329
MR_517500_1_9_1_4_2_3,-1022.1852577696,-1022.2551147695999,-1022.4800617696,-1022.2062437696,-1022.1862017696
MR_435068_1_42_4_5_4_6,-631.0882583635699,-631.15437736357,-631.38048036357,-631.10759336357,-631.0892023635699
MR_164481_0_30_3_1_3_6,-678.61751850923,-678.67508150923,-678.80383550923,-678.63258750923,-678.61846250923
MR_71928_0_59_5_7_8_46,-855.68435265743,-855.7474676574301,-855.99154565743,-855.70279065743,-855.6852966574301
MR_428409_0_26_2_3_5_6,-699.24550339332,-699.3102133933199,-699.49447039332,-699.2639743933199,-699.24644739332
MR_626277_1_71_8_4_8_7,-664.88984847857,-664.94639947857,-665.13073847857,-664.9043154785701,-664.89079247857
MR_552735_0,-400.69848373666997,-400.74365273667,-400.84105773667,-400.70889473667,-400.69942773667
MR_184050_2_57_5_6_6_3,-894.29531056683,-894.36448856683,-894.54053856683,-894.31531356683,-894.29625456683
MR_196659_0_31_3_2_4_10,-645.08723633618,-645.14823833618,-645.34271733618,-645.10434433618,-645.08818033618
MR_643518_0_10_3_6,-512.15654913806,-512.20833113806,-512.34264813806,-512.16946513806,-512.15749313806
MR_675374_2_22_2_6_8_17,-779.78948565081,-779.8636686508099,-780.13193465081,-779.81151465081,-779.79042965081
MR_430828_1,-378.55354886434003,-378.59648186434003,-378.67671186434,-378.56350186434,-378.55449286434003
MR_559732_1_26_2_6_5_11,-695.9830456035099,-696.04181460351,-696.18435060351,-695.99884060351,-695.9839906035099
MR_339951_1_44_4_11_6_7,-660.1633755831,-660.2226685831,-660.4034185831,-660.1801425831,-660.1643195831
MR_149046_1_37_3_6_4_6,-625.08506944195,-625.1485524419501,-625.35214844195,-625.1028544419501,-625.08601444195
MR_382352_0,-401.89742346107,-401.94691746107,-402.06434446107,-401.90925846107,-401.89836746107
MR_80263_1_24_2_5_3_2,-723.36583275952,-723.43109275952,-723.66842675952,-723.38475675952,-723.36677675952
MR_365214_0,-359.71306508606,-359.75511408606,-359.86055808606,-359.72251808606,-359.71400908606
MR_533525_0_37_3_1_4_3,-580.29663944945,-580.34548744945,-580.43550744945,-580.3085074494501,-580.29758344945
MR_127568_1_22_7_11,-570.26732113527,-570.31871913527,-570.44928013527,-570.27978013527,-570.26826513527
MR_614892_1_56_5_11_5_5,-949.15253699002,-949.21591599002,-949.35487099002,-949.17070199002,-949.1534809900201
MR_80091_0_62_6_1_8_4,-646.4501818963399,-646.51166789634,-646.65639289634,-646.46716889634,-646.4511258963399
MR_549039_0_17_2_1,-629.15092003407,-629.2069170340701,-629.42230803407,-629.1664780340701,-629.1518640340701
MR_381487_1_42_4_10_4_5,-685.7362794471601,-685.80087444716,-685.97233844716,-685.7540284471601,-685.7372234471601
MR_488779_0,-398.97166033739,-399.01823733739,-399.14815233739,-398.98319433739,-398.97260433739
MR_536267_2_41_3_5_8_50,-831.79256389094,-831.8637268909399,-832.09826289094,-831.8129818909399,-831.79350789094
MR_485443_0_61_6_2_7_10,-817.35766760701,-817.4207546070099,-817.62877860701,-817.3756466070099,-817.35861160701
MR_140587_1_55_5_11_8_21,-779.32500333408,-779.38768133408,-779.60133033408,-779.3426153340799,-779.32594733408
MR_676690_0,-450.97040419228,-451.01492519228,-451.11040919228,-450.98135119228,-450.97134819227995
MR_421_1_37_3_4_4_8,-653.13365004357,-653.19868904357,-653.44450404357,-653.1524580435699,-653.13459404357
MR_90867_0_29_2_8_8_28,-772.7284301695599,-772.79422516956,-773.02051216956,-772.74695516956,-772.72937416956
MR_29892_2_67_7_6_8_12,-789.69925327009,-789.75987827009,-789.98812927009,-789.71588027009,-789.70019827009
MR_209892_1_23_2_8_2_3,-750.71498409822,-750.78401509822,-750.98866409822,-750.7347430982201,-750.71592809822
MR_209282_2_28_2_2_7_8,-770.38815153476,-770.4480765347599,-770.63236053476,-770.40458653476,-770.38909553476
MR_204174_1,-305.59701511542,-305.63879911542,-305.74695411542,-305.60623211542,-305.59795911542
MR_560222_1,-301.99001682332,-302.02716282332,-302.07018482332,-301.99734382332,-301.99096082332
MR_302190_1_3_1_7_4_11,-790.6392933386501,-790.7011063386501,-790.89105833865,-790.65678433865,-790.6402373386501
MR_326361_0,-358.75494522527,-358.79704622527,-358.89279022527,-358.76463822527,-358.75588922527
MR_149046_1_54_5_4_7_4,-717.89298184387,-717.95011384387,-718.11203384387,-717.90791984387,-717.89392584387
MR_421415_2_21_2_8_7_10,-847.2255590771,-847.2869840771,-847.4413070771,-847.2420950771,-847.2265030771
MR_375143_1,-436.6455802409,-436.68531324090003,-436.7679872409,-436.65414424090005,-436.6465252409
MR_355908_2_71_8_55_8_55,-892.49914447396,-892.56573247396,-892.79457047396,-892.51737147396,-892.50008947396
