rxn,h,f,spe,zpe,u
MR_607160_1_43_4_2_5_8,-704.427909583,-704.489764583,-704.697046583,-704.445341583,-704.428853583
MR_214983_1_33_3_3_6_4,-703.420733047,-703.479752047,-703.674859047,-703.437031047,-703.421677047
MR_79131_0_52_5_2_5_4,-621.528639726,-621.582277726,-621.664958726,-621.5413327260001,-621.529583726
MR_148430_0_50_4_9_7_6,-741.419471751,-741.483441751,-741.677648751,-741.437030751,-741.420415751
MR_83630_0_46_4_10_8_14,-745.866401121,-745.935748121,-746.196806121,-745.887340121,-745.867346121
MR_218584_1_18_2_8_4_13,-754.905620648,-754.972808648,-755.176520648,-754.925125648,-754.906564648
MR_255471_0_31_3_5_4_7,-718.195461219,-718.261861219,-718.407529219,-718.213477219,-718.196406219
MR_428425_1_71_8_57_8_49,-887.633220716,-887.696219716,-887.964577716,-887.651170716,-887.634164716
MR_339951_1_16_2_5_2_4,-851.93422128,-852.0107882799999,-852.30125028,-851.9573812799999,-851.93516528
MR_17831_2_20_2_6_6_6,-588.888706193,-588.945872193,-589.100546193,-588.9042431930001,-588.889650193
MR_311988_0_40_3_3_7_1,-801.571949088,-801.636089088,-801.852435088,-801.590729088,-801.572893088
MR_658763_1,-400.91380795599997,-400.954061956,-401.057894956,-400.922626956,-400.914751956
MR_73981_0_49_4_5_6_8,-660.194100105,-660.255827105,-660.412667105,-660.2107311049999,-660.195044105
MR_614892_1,-571.235259744,-571.282469744,-571.378291744,-571.246877744,-571.236203744
MR_598468_2_2_1_4_3_6,-866.878250919,-866.951285919,-867.132032919,-866.9002539190001,-866.879194919
MR_425930_2,-343.79200938,-343.83524738,-343.94897938,-343.80215938000003,-343.79295338000003
MR_454026_0,-380.96641373799997,-381.010883738,-381.121865738,-380.976879738,-380.967357738
MR_206597_0,-378.836583609,-378.876231609,-378.964815609,-378.845094609,-378.837528609
MR_47910_2_15_8_24,-612.685515367,-612.7348393670001,-612.889801367,-612.697220367,-612.686459367
MR_405814_1_26_2_3_5_10,-586.671351815,-586.726924815,-586.854389815,-586.686439815,-586.672295815
MR_509989_1_20_2_6_6_6,-662.463881001,-662.525519001,-662.718560001,-662.4807450010001,-662.464825001
MR_466290_0_19_4_11,-418.105120484,-418.148460484,-418.260258484,-418.11496448400004,-418.106064484
MR_428485_0_19_2_1_5_1,-586.25969268,-586.31393168,-586.50324068,-586.27426068,-586.26063768
MR_17831_2_36_3_3_3_3,-647.938513815,-648.002337815,-648.165764815,-647.956178815,-647.939457815
MR_629856_0_7_1_6_8_53,-877.53126075,-877.60387575,-877.89648775,-877.55360975,-877.53220475
MR_84700_1_59_5_3_8_31,-739.8771238229999,-739.9413278229999,-740.168710823,-739.894738823,-739.8780678229999
MR_550620_0_32_3_4_5_4,-873.338951963,-873.418811963,-873.640502963,-873.362176963,-873.339895963
MR_394204_0_33_3_5_6_4,-838.7304240860001,-838.7961310860001,-839.009164086,-838.7500050860001,-838.7313680860001
MR_446382_0_67_7_1_8_41,-861.293140929,-861.367373929,-861.666744929,-861.315814929,-861.294084929
MR_3524_1_9_1_3_2_12,-662.964633351,-663.020610351,-663.162128351,-662.9791473509999,-662.965577351
MR_239192_0_9_2_10,-491.530122404,-491.582100404,-491.721334404,-491.543194404,-491.531066404
MR_588139_2_19_2_12_5_10,-566.747690736,-566.801772736,-566.944503736,-566.761938736,-566.748634736
MR_58399_0_67_7_18_8_53,-830.50042019,-830.57458819,-830.83498019,-830.52211919,-830.50136419
MR_223_1_45_4_8_7_12,-591.929273169,-591.988526169,-592.173869169,-591.944643169,-591.930217169
MR_115938_1_44_4_3_6_5,-664.0179307620001,-664.077981762,-664.237151762,-664.0348277620001,-664.0188747620001
MR_460291_2_68_7_17_7_7,-886.7144496100001,-886.77607361,-886.94474361,-886.7312086100001,-886.7153936100001
MR_94904_1_41_3_6_8_63,-738.990163808,-739.048725808,-739.198349808,-739.005388808,-738.991107808
MR_38039_0_31_3_6_4_12,-532.02249281,-532.08104181,-532.26783181,-532.03820781,-532.0234368099999
MR_169232_1_57_5_8_6_6,-761.1930142970001,-761.263392297,-761.434255297,-761.2133692970001,-761.193958297
MR_564043_1_63_6_5_6_7,-815.002058965,-815.067459965,-815.294280965,-815.021481965,-815.003002965
MR_170672_1_54_5_10_7_3,-659.0133426970001,-659.0658516970001,-659.212660697,-659.027093697,-659.0142866970001
MR_194646_0_7_8_42,-534.747691111,-534.7963061109999,-534.971673111,-534.7592441109999,-534.748636111
MR_509989_1_40_3_4_7_7,-758.435905511,-758.499474511,-758.688642511,-758.453216511,-758.436849511
MR_421451_0_2_1_6_3_2,-984.640125566,-984.7159455660001,-984.852803566,-984.6618595660001,-984.641069566
MR_479845_1_4_1_1_5_9,-878.649006318,-878.7164423180001,-878.902070318,-878.6684933180001,-878.649950318
MR_552735_0_67_7_9_8_27,-898.444531609,-898.512246609,-898.806341609,-898.4641456090001,-898.445476609
MR_420138_2_46_4_5_8_38,-876.5164970239999,-876.590101024,-876.873607024,-876.538860024,-876.5174410239999
MR_220900_2_39_3_6_6_3,-704.300941096,-704.364599096,-704.558369096,-704.318803096,-704.301886096
MR_214983_1,-326.843996868,-326.885010868,-327.008369868,-326.853177868,-326.844940868
MR_433497_2,-361.00229909899997,-361.052096099,-361.169352099,-361.01506909899996,-361.003243099
MR_426806_2,-303.626114917,-303.664492917,-303.747800917,-303.633761917,-303.627058917
MR_236404_0,-369.36522760500003,-369.418547605,-369.606838605,-369.37959160500003,-369.36617160500003
MR_214983_1_59_5_2_8_8,-628.1672066040001,-628.2217806040001,-628.415920604,-628.181512604,-628.1681506040001
MR_88074_2_17_2_10_3_1,-699.492445134,-699.552426134,-699.740958134,-699.5092211340001,-699.493389134
MR_21120_2,-423.18578536,-423.22971936,-423.36239736,-423.19632836,-423.18673036
MR_83630_0_24_2_7_3_4,-761.9701914159999,-762.040823416,-762.290015416,-761.991698416,-761.9711354159999
MR_671174_2_21_2_4_7_12,-949.902407759,-949.978492759,-950.281440759,-949.925407759,-949.903351759
MR_118542_1_35_3_2_8_29,-775.66017615,-775.71986015,-775.92749715,-775.6764391500001,-775.66112015
MR_605105_1,-400.883166444,-400.926129444,-401.028441444,-400.892995444,-400.884110444
MR_382352_0_42_4_6_4_9,-706.8070673220001,-706.877070322,-707.109772322,-706.8271073220001,-706.808011322
MR_561527_0_38_3_1_5_6,-679.434470401,-679.488982401,-679.566570401,-679.4479504010001,-679.435414401
MR_100760_2,-361.613468608,-361.653994608,-361.729558608,-361.622284608,-361.614413608
MR_643572_2,-434.81026542800004,-434.860660428,-435.032514428,-434.82341342800004,-434.81120942800004
MR_593551_1_6_1_3_7_13,-891.693872457,-891.761154457,-891.943601457,-891.713532457,-891.694816457
MR_31745_0_36_3_6_3_6,-625.837798354,-625.899898354,-626.048105354,-625.854521354,-625.8387423539999
MR_421_1,-312.843820628,-312.889502628,-313.044122628,-312.855160628,-312.844764628
MR_605105_1_57_5_10_6_7,-723.3214046180001,-723.381267618,-723.560343618,-723.3380686180001,-723.3223486180001
MR_212342_0_5_1_2_6_1,-851.521533913,-851.591912913,-851.735062913,-851.5420389129999,-851.522477913
MR_509989_1,-305.74487930099997,-305.787350301,-305.898194301,-305.754258301,-305.745823301
MR_33912_2_21_2_9_7_16,-756.6830666769999,-756.752765677,-756.963820677,-756.7032916769999,-756.684011677
MR_678159_0_34_3_6_7_18,-831.993847137,-832.059979137,-832.283677137,-832.0127201370001,-831.994792137
MR_522223_1,-362.767197299,-362.810661299,-362.903691299,-362.776711299,-362.768141299
MR_684542_1_26_2_1_5_3,-685.6290678189999,-685.697832819,-685.920021819,-685.649276819,-685.630012819
MR_533525_0,-358.991035099,-359.02931909899996,-359.131749099,-358.998847099,-358.991980099
MR_530876_0_4_1_6_5_10,-830.385618666,-830.447134666,-830.590534666,-830.402648666,-830.386562666
MR_401342_2_50_4_3_7_11,-695.6579401,-695.7174501000001,-695.8945551,-695.6740091,-695.6588841
MR_685126_0_39_3_4_6_5,-777.311177428,-777.3728774279999,-777.542086428,-777.328651428,-777.312121428
MR_527628_1_55_5_1_8_39,-778.0007139380001,-778.069898938,-778.311794938,-778.020911938,-778.001658938
MR_80263_1,-327.80061866299997,-327.843122663,-327.971249663,-327.810338663,-327.80156266299997
MR_426806_2_21_6_2,-511.606548962,-511.655987962,-511.787918962,-511.618668962,-511.607492962
MR_509989_1_44_4_12_6_2,-624.415587512,-624.4732745120001,-624.667232512,-624.431243512,-624.416531512
MR_506067_0_31_8_25,-513.386615644,-513.441331644,-513.668225644,-513.400792644,-513.387560644
MR_626277_1_45_4_10_7_15,-755.924500793,-755.988656793,-756.197877793,-755.9428107929999,-755.925444793
MR_424099_0_29_2_10_8_51,-758.143729946,-758.209634946,-758.466988946,-758.162464946,-758.144673946
MR_520957_1_7_8_18,-615.512939377,-615.5709473769999,-615.827730377,-615.5287083769999,-615.513883377
MR_283912_1_12_5_4,-474.85894717,-474.90556317,-474.98638117,-474.86970017,-474.85989217
MR_38962_2_53_5_9_6_5,-727.868430926,-727.9355019259999,-728.184537926,-727.8880309259999,-727.869374926
MR_223_1_38_3_6_5_10,-439.973804612,-440.022795612,-440.137392612,-439.985802612,-439.974748612
MR_643518_0_6_7_16,-606.913317541,-606.967563541,-607.133627541,-606.927172541,-606.914261541
MR_57419_0,-348.921130699,-348.966130699,-349.102992699,-348.931842699,-348.922075699
MR_657071_0_29_2_11_8_20,-947.9010932780001,-947.970470278,-948.269442278,-947.922061278,-947.9020382780001
MR_697534_0_68_7_10_7_10,-865.559112661,-865.618951661,-865.777170661,-865.575390661,-865.560056661
MR_13768_2_56_5_11_5_2,-623.834617081,-623.889139081,-624.019905081,-623.8487000810001,-623.835561081
MR_432469_0_5_6_4,-450.129232202,-450.173867202,-450.262346202,-450.139495202,-450.13017620200003
MR_588139_2,-382.086270637,-382.13290363699997,-382.265012637,-382.097885637,-382.087214637
MR_444135_1_53_5_8_6_3,-833.909225559,-833.979261559,-834.182027559,-833.929192559,-833.910169559
MR_669153_1_21_2_12_7_4,-676.5205763199999,-676.57339832,-676.66122432,-676.53288632,-676.5215203199999
MR_91212_0_14_7_2,-640.7737901309999,-640.825909131,-640.937136131,-640.786426131,-640.774734131
MR_555246_1_3_1_1_4_1,-776.29023894,-776.35182794,-776.50136594,-776.30710194,-776.29118394
MR_66641_0_51_4_7_8_16,-687.96306106,-688.02839206,-688.30481406,-687.98205206,-687.96400506
MR_134446_2_37_3_1_4_2,-639.345481547,-639.401029547,-639.572372547,-639.360579547,-639.346425547
MR_183508_0_69_7_4_8_24,-855.646199393,-855.709674393,-855.922565393,-855.663714393,-855.647144393
MR_212342_0_21_2_12_7_1,-643.8918094019999,-643.954383402,-644.106349402,-643.908906402,-643.8927534019999
MR_536267_2_46_4_11_8_17,-588.391412061,-588.450601061,-588.663728061,-588.4069090610001,-588.392356061
MR_526810_1_67_7_11_8_15,-872.93281905,-873.00338305,-873.22081605,-872.95285505,-872.93376305
MR_184231_0_45_4_5_7_10,-726.233193437,-726.3017844369999,-726.504444437,-726.252631437,-726.234137437
MR_189645_0_29_6_8,-468.664960884,-468.708939884,-468.745693884,-468.674450884,-468.665904884
MR_73560_2_41_3_2_8_48,-721.5617798779999,-721.622776878,-721.832343878,-721.5783088779999,-721.5627238779999
MR_189645_0,-301.220774763,-301.256111763,-301.296176763,-301.227221763,-301.221718763
MR_169232_1_28_2_7_7_13,-796.520646758,-796.5910797580001,-796.777561758,-796.5405647580001,-796.521591758
MR_3626_2_9_1_6_2_6,-782.097061639,-782.1653846390001,-782.406213639,-782.1168436390001,-782.098005639
MR_255546_1_15_8_25,-588.798996035,-588.8509210349999,-589.016575035,-588.812090035,-588.799940035
MR_554161_0,-376.41538906,-376.45231306,-376.49649206,-376.42259206,-376.41633306
MR_606064_1_21_6_8,-564.5214584739999,-564.5725344739999,-564.673198474,-564.5344414739999,-564.5224034739999
MR_148430_0,-383.752186597,-383.79708759700003,-383.901964597,-383.762898597,-383.753130597
MR_431071_1_61_6_1_7_6,-807.2902446429999,-807.348807643,-807.457658643,-807.305318643,-807.2911886429999
MR_37223_0_5_1_1_6_1,-722.1844668890001,-722.243644889,-722.402686889,-722.200465889,-722.1854108890001
MR_32728_2_68_7_14_7_8,-739.599536331,-739.658253331,-739.874686331,-739.615499331,-739.600480331
MR_40516_0_23_2_3_2_8,-683.519873127,-683.580686127,-683.784990127,-683.537106127,-683.520818127
MR_334858_2,-225.053237368,-225.084642368,-225.114979368,-225.058466368,-225.054181368
MR_236950_1_44_4_7_6_5,-666.332385126,-666.389837126,-666.586748126,-666.348311126,-666.333329126
MR_34479_2_69_7_7_8_35,-842.9057745519999,-842.976041552,-843.246444552,-842.9265655519999,-842.9067185519999
MR_555246_1_66_7_9_7_7,-855.581564598,-855.644620598,-855.842653598,-855.599234598,-855.582508598
MR_365214_0_69_7_13_8_50,-851.991648566,-852.053606566,-852.274637566,-852.008979566,-851.992592566
MR_127568_1_13_6_3,-592.795088155,-592.849073155,-593.011375155,-592.809582155,-592.796033155
MR_23532_0_55_5_2_8_45,-683.51189893,-683.5659589300001,-683.77963193,-683.52599593,-683.51284293
MR_88074_2,-382.23825693000003,-382.28312693000004,-382.41907993,-382.24904493,-382.23920093
MR_407543_0_53_5_1_6_6,-747.860775559,-747.926415559,-748.165251559,-747.879564559,-747.861720559
MR_82553_0,-513.228236562,-513.273348562,-513.379605562,-513.2390195620001,-513.229181562
MR_675374_2_36_3_3_3_2,-812.696333256,-812.765304256,-812.957179256,-812.717419256,-812.697277256
MR_392954_1_42_4_1_4_8,-593.4161927060001,-593.475587706,-593.706639706,-593.432967706,-593.4171367060001
MR_431071_1,-413.644151341,-413.68333134100004,-413.726389341,-413.652282341,-413.645095341
MR_89509_2_44_4_12_6_4,-607.3162709000001,-607.3751849,-607.5688049,-607.3322929000001,-607.3172149000001
MR_140587_1_25_2_2_4_8,-643.743741121,-643.8087771209999,-644.028948121,-643.762596121,-643.744685121
MR_304525_2_35_3_2_8_32,-801.383908783,-801.448202783,-801.742160783,-801.402332783,-801.384853783
MR_111857_1_14_1_1_7_18,-909.081548987,-909.147366987,-909.346721987,-909.099773987,-909.082492987
MR_588049_2_67_7_2_8_28,-911.1936600399999,-911.26161304,-911.50492304,-911.21318504,-911.19460404
MR_588742_1_11_1_1_4_4,-902.338028662,-902.399828662,-902.493648662,-902.355149662,-902.3389726620001
MR_290528_1_19_4_5,-586.916975266,-586.9682402660001,-587.109280266,-586.9298682660001,-586.917919266
MR_196358_2_13_1_5_6_7,-1043.12565834,-1043.20900034,-1043.48189034,-1043.15153134,-1043.12660234
MR_541949_0_68_7_7_7_7,-968.178066348,-968.244125348,-968.458771348,-968.196586348,-968.179010348
MR_149359_1_27_2_13_6_7,-727.337453931,-727.407361931,-727.707920931,-727.3585609309999,-727.338397931
MR_33912_2_30_3_6_3_3,-682.100241076,-682.169854076,-682.335276076,-682.119722076,-682.101185076
MR_209282_2,-357.74696916199997,-357.78612616199996,-357.864107162,-357.755337162,-357.747913162
MR_480647_1_32_3_6_5_5,-739.3017917789999,-739.363046779,-739.524893779,-739.3190817789999,-739.3027357789999
MR_255471_0_51_4_9_8_23,-816.770104985,-816.838441985,-817.034089985,-816.788923985,-816.771048985
MR_220900_2,-288.51495333599996,-288.55577233599996,-288.655957336,-288.523878336,-288.51589733599997
MR_355908_2_69_7_2_8_18,-877.93866373,-878.00631073,-878.25233973,-877.95736073,-877.93960773
MR_588742_1,-507.08439849399997,-507.130096494,-507.190033494,-507.094970494,-507.08534349399997
MR_206149_0_50_4_1_7_1,-656.8716217589999,-656.936309759,-657.244319759,-656.8907687589999,-656.8725657589999
MR_93220_0_66_7_4_7_16,-909.957971707,-910.027735707,-910.230832707,-909.977210707,-909.958915707
MR_603940_0_48_4_4_5_10,-514.792165278,-514.847633278,-515.024629278,-514.807474278,-514.793110278
MR_128116_0,-380.98276738100003,-381.028020381,-381.137632381,-380.993422381,-380.983711381
MR_225520_2_65_6_2_8_19,-947.810457322,-947.874380322,-948.046554322,-947.8278793220001,-947.811401322
MR_612159_1,-402.99651935900005,-403.044673359,-403.170858359,-403.008310359,-402.997463359
MR_68346_0_50_4_6_7_16,-738.632106613,-738.6967916130001,-738.896782613,-738.649851613,-738.633050613
MR_356330_1_30_3_2_3_1,-675.568975769,-675.620356769,-675.698430769,-675.5815927689999,-675.569919769
MR_68346_0_64_6_4_7_13,-717.030332509,-717.0897195089999,-717.221633509,-717.0454015089999,-717.031276509
MR_37223_0_50_4_10_7_4,-668.3492035290001,-668.4120705290001,-668.628398529,-668.3668575290001,-668.3501475290001
MR_111857_1_28_2_2_7_9,-763.152083747,-763.218120747,-763.484145747,-763.1708507469999,-763.153027747
MR_421974_1,-413.130089395,-413.173949395,-413.263965395,-413.139860395,-413.13103339500003
MR_350204_1_57_5_3_6_6,-764.797650482,-764.861915482,-765.093986482,-764.816621482,-764.798594482
MR_503486_0,-416.94628974200003,-416.987163742,-417.080864742,-416.955196742,-416.94723374200004
MR_153795_2_37_3_3_4_5,-736.6966614319999,-736.7601914319999,-736.944354432,-736.714826432,-736.6976064319999
MR_430547_0,-360.154409243,-360.198307243,-360.317047243,-360.16472424299997,-360.155353243
MR_424099_0_4_1_5_5_5,-931.207533185,-931.277956185,-931.502366185,-931.228636185,-931.208477185
MR_487668_0_65_6_7_8_12,-800.10031497,-800.16530697,-800.43098297,-800.11937197,-800.1012589699999
MR_11880_0_52_5_4_5_6,-723.304808707,-723.3645977069999,-723.544066707,-723.321152707,-723.305752707
MR_511777_0_27_2_7_6_2,-758.6845456929999,-758.753691693,-758.952405693,-758.704114693,-758.6854896929999
MR_360471_1_58_5_1_7_7,-647.679093097,-647.741315097,-647.892440097,-647.6959550969999,-647.680037097
MR_557834_1,-339.591208901,-339.630638901,-339.690367901,-339.599519901,-339.592153901
MR_225066_1_47_4_7_4_12,-568.687886388,-568.7483833880001,-568.983590388,-568.7051173880001,-568.688830388
MR_526534_0_62_6_7_8_29,-814.992301727,-815.060595727,-815.294100727,-815.012261727,-814.993245727
MR_136982_2,-426.469093633,-426.519486633,-426.699733633,-426.482384633,-426.470037633
MR_469970_2_57_5_1_6_3,-685.185363812,-685.244672812,-685.416873812,-685.2015558119999,-685.186307812
MR_122156_0_56_5_8_5_1,-630.98429208,-631.04251008,-631.22093508,-630.99985508,-630.98523608
MR_533525_0_1_1_5_2_10,-907.595219156,-907.6632311559999,-907.906770156,-907.615289156,-907.596163156
MR_460291_2_5_1_7_6_5,-908.094112272,-908.160926272,-908.351763272,-908.113474272,-908.095056272
MR_401314_1_61_6_7_7_3,-817.227369315,-817.2954873150001,-817.550671315,-817.247762315,-817.228313315
MR_356330_1_32_3_3_5_8,-775.23192113,-775.29242413,-775.43335213,-775.24786013,-775.23286513
MR_526810_1_7_1_3_8_48,-969.284741143,-969.358154143,-969.589057143,-969.3064771429999,-969.285685143
MR_45342_1_31_3_6_4_13,-657.565731486,-657.631302486,-657.808188486,-657.5842314859999,-657.5666754859999
MR_666471_0_10_1_6_3_3,-922.935277208,-923.000492208,-923.158297208,-922.953818208,-922.936221208
MR_140587_1,-322.914074718,-322.959004718,-323.072371718,-322.925090718,-322.915018718
MR_185149_0_31_8_50,-608.80960338,-608.86364238,-609.01516238,-608.82320138,-608.81054738
MR_694694_1_44_4_2_6_4,-701.6989807799999,-701.76429078,-701.98039378,-701.71752778,-701.69992578
MR_405360_0_16_2_7_2_7,-719.005993861,-719.070754861,-719.300216861,-719.0250648609999,-719.006938861
MR_697534_0_37_3_3_4_11,-639.1263750100001,-639.18198501,-639.33654701,-639.14172001,-639.12731901
MR_674169_0_0_1_3_1_4,-1059.92718994,-1059.99641994,-1060.14601694,-1059.9475749399999,-1059.92813394
MR_209912_2_0_1_5_1_2,-1049.32140839,-1049.40460139,-1049.63138839,-1049.34731539,-1049.3223523899999
MR_536267_2,-337.817726271,-337.860396271,-337.944757271,-337.827280271,-337.81867027100003
MR_550620_0,-476.852917946,-476.907786946,-477.080168946,-476.86751494600003,-476.853861946
MR_576145_1,-442.42364201099997,-442.474083011,-442.641441011,-442.43728601099997,-442.424586011
MR_360471_1_52_5_5_5_10,-591.389561442,-591.448401442,-591.578443442,-591.405424442,-591.390505442
MR_149359_1_65_6_7_8_35,-865.116781719,-865.189229719,-865.566935719,-865.1394967189999,-865.117725719
MR_309631_0_25_2_7_4_12,-685.412682591,-685.479701591,-685.774234591,-685.433533591,-685.413626591
MR_492961_0_57_5_7_6_8,-661.6033727959999,-661.660439796,-661.775947796,-661.618647796,-661.6043167959999
MR_111358_0,-348.75077426200005,-348.79974926200003,-348.929932262,-348.763015262,-348.751718262
MR_287130_2_61_6_8_7_3,-776.0007140299999,-776.06192803,-776.19603103,-776.01680703,-776.0016580299999
MR_240774_1_35_3_2_8_11,-738.727937308,-738.791141308,-739.008441308,-738.745925308,-738.728881308
MR_205801_1_31_3_6_4_8,-583.728877046,-583.785299046,-583.919848046,-583.743675046,-583.729821046
MR_196659_0_3_1_4_4_4,-719.448142004,-719.507818004,-719.684557004,-719.464986004,-719.449087004
MR_595179_2_57_5_9_6_2,-852.638988102,-852.704585102,-852.876341102,-852.6579231019999,-852.639932102
MR_113767_1_45_4_4_7_6,-607.946206383,-608.008480383,-608.184563383,-607.9632683829999,-607.947150383
MR_215193_2_34_3_2_7_1,-608.362219909,-608.417545909,-608.540731909,-608.376917909,-608.363163909
MR_304557_0_46_4_4_8_24,-612.061754575,-612.117788575,-612.318838575,-612.076229575,-612.062699575
MR_557599_2_50_4_2_7_17,-793.9185503250001,-793.991036325,-794.199552325,-793.9398063250001,-793.919495325
MR_379483_1,-416.34487225799995,-416.398937258,-416.530022258,-416.35914825799995,-416.34581725799995
MR_430828_1_42_4_9_4_6,-683.3914620940001,-683.455727094,-683.649319094,-683.410023094,-683.392406094
MR_114291_0_39_3_2_6_5,-703.253488741,-703.317969741,-703.498267741,-703.271841741,-703.254432741
MR_406433_1_18_2_8_4_9,-678.425802115,-678.4911161150001,-678.664948115,-678.444953115,-678.426746115
MR_87747_1_22_2_8_8_51,-778.000165037,-778.064968037,-778.311186037,-778.019179037,-778.001109037
MR_215193_2_44_4_9_6_4,-548.3781454450001,-548.428596445,-548.538869445,-548.390385445,-548.3790894450001
MR_685126_0_46_4_5_8_33,-760.8480780120001,-760.9100040120001,-761.148892012,-760.865616012,-760.849022012
MR_15104_1_32_3_5_5_3,-805.1014847060001,-805.174268706,-805.449565706,-805.124021706,-805.1024287060001
MR_433497_2_45_4_9_7_13,-738.599119287,-738.667378287,-738.862790287,-738.6185512870001,-738.600063287
MR_225520_2_52_5_6_5_2,-735.307600977,-735.3610709769999,-735.403119977,-735.320312977,-735.308544977
MR_251284_1_26_2_6_5_10,-610.052389296,-610.1084202960001,-610.277697296,-610.067141296,-610.053333296
MR_206532_1,-341.73350883300003,-341.774317833,-341.862256833,-341.742368833,-341.734452833
MR_433497_2_59_5_5_8_5,-737.542110492,-737.607503492,-737.798194492,-737.561009492,-737.543054492
MR_588139_2_29_2_8_8_44,-817.302058102,-817.369649102,-817.642706102,-817.322162102,-817.303003102
MR_189500_2_18_3_4,-546.1268110259999,-546.177483026,-546.256618026,-546.138911026,-546.1277550259999
MR_256801_1_8_1_4_1_7,-949.63407509,-949.70378109,-949.95058609,-949.65495809,-949.63502009
MR_606920_1_71_8_4_8_26,-859.231592653,-859.298099653,-859.579116653,-859.2513326530001,-859.232536653
MR_8459_0_25_2_8_4_8,-550.279734885,-550.337687885,-550.545400885,-550.2955148850001,-550.280678885
MR_332395_2_11_1_7_4_10,-759.8102043040001,-759.8762993040001,-760.085118304,-759.829144304,-759.8111493040001
MR_560222_1_24_2_4_3_6,-737.3049843250001,-737.371330325,-737.543964325,-737.3237223250001,-737.3059283250001
MR_447321_2_32_3_1_5_1,-649.190738215,-649.2500232149999,-649.446653215,-649.2074752149999,-649.191682215
MR_506067_0_18_3_3,-454.683734507,-454.737007507,-454.889746507,-454.697172507,-454.684679507
MR_266489_0_35_3_2_8_12,-757.480613511,-757.540288511,-757.727503511,-757.497051511,-757.481557511
MR_602445_1_43_4_1_5_3,-585.001652215,-585.0631362150001,-585.215536215,-585.018862215,-585.002596215
MR_435910_1_25_2_2_4_9,-741.053047567,-741.1171985670001,-741.366222567,-741.072095567,-741.053991567
MR_453297_1_43_4_7_5_7,-645.7832648140001,-645.834618814,-645.985950814,-645.796559814,-645.7842098140001
MR_104467_2_7_1_2_8_15,-893.4446476630001,-893.505002663,-893.668224663,-893.461003663,-893.4455916630001
MR_240774_1_51_4_13_8_62,-815.254919252,-815.318381252,-815.566921252,-815.2733652520001,-815.255863252
MR_428409_0_35_3_2_8_21,-797.931364384,-797.998989384,-798.228410384,-797.950659384,-797.932308384
MR_177435_0_13_1_5_6_5,-968.9483585,-969.0244115,-969.3085475,-968.9718645,-968.9493025
MR_549039_0,-480.670570716,-480.721154716,-480.899306716,-480.683574716,-480.671514716
MR_92817_0,-418.54013371900004,-418.584064719,-418.637721719,-418.550159719,-418.541077719
MR_287130_2_68_7_16_7_7,-891.425607002,-891.491447002,-891.662387002,-891.4433350019999,-891.426551002
MR_391279_0_10_1_6_3_3,-857.02450789,-857.09301589,-857.32149189,-857.04474489,-857.02545189
MR_460291_2_25_2_11_4_6,-778.129300905,-778.196852905,-778.439326905,-778.1494159050001,-778.130245905
MR_37726_0,-361.147283751,-361.19186975099996,-361.316297751,-361.157586751,-361.148228751
MR_276700_0_6_7_19,-570.524898706,-570.5728417060001,-570.704964706,-570.5361817060001,-570.525842706
MR_76727_0_50_4_5_7_11,-684.475274143,-684.534616143,-684.746879143,-684.491727143,-684.476218143
MR_626277_1_53_5_3_6_7,-720.650653156,-720.718286156,-720.908666156,-720.6696301559999,-720.651598156
MR_284072_1_8_1_1_1_4,-983.210438533,-983.281821533,-983.466343533,-983.231678533,-983.211382533
MR_106538_1_41_3_1_8_35,-758.62913191,-758.68849891,-758.90000391,-758.64568091,-758.63007591
MR_278936_2,-357.670795296,-357.710833296,-357.787417296,-357.679396296,-357.671739296
MR_93220_0_31_3_1_4_1,-626.000500932,-626.0585639320001,-626.216362932,-626.016087932,-626.001444932
MR_500055_1_23_2_5_2_3,-853.3851092760001,-853.451727276,-853.704921276,-853.4054302760001,-853.3860532760001
MR_599912_1_67_7_1_8_23,-823.639009577,-823.7042325770001,-823.940968577,-823.656980577,-823.639953577
MR_15563_0_47_4_11_4_10,-478.809565387,-478.87217238700003,-479.062493387,-478.827488387,-478.810509387
MR_63884_0_48_4_2_5_4,-723.307738577,-723.3677585769999,-723.547718577,-723.3240715769999,-723.3086825769999
MR_657071_0,-414.25791207599997,-414.29966007599995,-414.416793076,-414.26750907599995,-414.25885707599997
MR_256801_1_7_1_7_8_28,-894.929787223,-895.0003532229999,-895.309054223,-894.950546223,-894.930731223
MR_467418_0,-437.962177257,-438.00425325699996,-438.104950257,-437.971755257,-437.963121257
MR_405339_0_69_7_4_8_20,-932.1249378209999,-932.191011821,-932.433318821,-932.143687821,-932.1258818209999
MR_493172_2_30_3_2_3_4,-760.770365299,-760.838641299,-761.069821299,-760.790044299,-760.771309299
MR_557653_0_22_7_9,-668.460007203,-668.5228922030001,-668.741788203,-668.477535203,-668.460951203
MR_133774_0,-457.897059625,-457.942562625,-458.029965625,-457.907984625,-457.898003625
MR_264791_1,-384.342433217,-384.388812217,-384.551263217,-384.353831217,-384.343377217
MR_416472_1_61_6_4_7_7,-816.418367559,-816.485886559,-816.663720559,-816.437755559,-816.419311559
MR_610106_0_31_8_47,-608.810353646,-608.8618706459999,-609.013207646,-608.822894646,-608.811297646
MR_606920_1,-404.20743076400004,-404.25227376400005,-404.404435764,-404.21857276400004,-404.20837476400004
