smi,h,f,spe,zpe,u
C=CN(NC1=CC=CN=N1)C(=N)CNC=NO,-808.895195959,-808.957919959,-809.148951959,-808.912498959,-808.896140959
CC(=C=O)CO,-306.364412665,-306.40332466499996,-306.467124665,-306.37236666499996,-306.365356665
CC(=N)C(=CC1NCO1)COC1=NC=CN1,-758.641217888,-758.701343888,-758.901707888,-758.6572758880001,-758.642161888
CC(=O)CCN,-287.699270918,-287.739365918,-287.838305918,-287.707663918,-287.70021491800003
CC=CN(OCO)C(=O)NC(C)=O,-684.170344812,-684.228424812,-684.385287812,-684.185860812,-684.1712888120001
O=C(O)CNN(NC1=COC=N1)C(=O)O,-828.420888602,-828.477255602,-828.603012602,-828.4355386020001,-828.421832602
C=C(C)C(=N)CC,-289.829725638,-289.871426638,-289.998223638,-289.838910638,-289.830669638
COONC(C=O)C(C=O)NC1=COC=N1,-851.485564092,-851.546667092,-851.705074092,-851.502399092,-851.486508092
CNC(=O)CC(=CC=N)NC(N)N,-624.544500873,-624.5998108729999,-624.799719873,-624.559439873,-624.545444873
C=C(OCOC)C(C)(C#N)CC1=CC=CC=C1,-748.606952309,-748.670895309,-748.907906309,-748.6248833090001,-748.607896309
C=C(O)C(=N)C(C)N,-381.116535041,-381.159316041,-381.279860041,-381.12625704100003,-381.117479041
CC(=N)C(OC(=O)NC=O)C(=O)C(O)O,-833.481311732,-833.5430257319999,-833.684215732,-833.4982657319999,-833.482255732
COCNC(C)(O)C(C)=NC(=O)NC(C)=O,-818.1374756140001,-818.202220614,-818.429956614,-818.1564416140001,-818.1384196140001
NC(=O)C1(N)CC1NC1=CON=C1,-641.996429614,-642.048689614,-642.190785614,-642.009465614,-641.997374614
NC(CC1=CN=CN=C1)OCC1=CC=CN=N1,-775.698253603,-775.757785603,-775.954496603,-775.713832603,-775.699197603
CC(C=N)=C(NOC1CNN1)NC1=CC=NN1,-810.045860805,-810.109801805,-810.324121805,-810.0636088050001,-810.046804805
CNN(N)C(=O)O,-395.00301006899997,-395.04463906899997,-395.125104069,-395.011959069,-395.003954069
C(=CC1=NOC=C1)OC1=CN=CN=C1,-661.628961532,-661.681168532,-661.793445532,-661.641102532,-661.629905532
CN(C)C(=O)CCC(=N)NC1=CNN=C1,-700.737099026,-700.798190026,-701.004485026,-700.753466026,-700.738043026
CC=NN(C)C=N,-321.91093695,-321.95332595,-322.05518095,-321.92032795,-321.91188195
CC(COO)C(=N)C(NO)ON,-663.122859696,-663.175344696,-663.344383696,-663.136792696,-663.123803696
COON=C1OC1(C=N)CN(C)C,-664.066966673,-664.1248646729999,-664.291091673,-664.082610673,-664.067910673
N=CCN(N)C(C=N)=NC1=NC=CC=N1,-694.451828398,-694.509619398,-694.671374398,-694.466849398,-694.452772398
N=CC=O,-207.906200018,-207.937726018,-207.961153018,-207.911408018,-207.907144018
CCC(=O)N(C)C,-326.998648182,-327.042669182,-327.167028182,-327.00863718200003,-326.999592182
COCNO,-285.46735555099997,-285.504004551,-285.576390551,-285.474531551,-285.468299551
CC1(C)CC1,-196.39544488800001,-196.430454888,-196.539392888,-196.402237888,-196.39638888800002
CC(C)C(=O)N(C)O,-402.174729463,-402.219845463,-402.348060463,-402.185509463,-402.175673463
NNOC1CCC1,-342.92878232600003,-342.96865632600003,-343.086528326,-342.937058326,-342.929726326
C=C(OCC1=CN=CN1)C(C)(C#N)CC(C)=NC,-800.121482259,-800.187639259,-800.439672259,-800.1409612589999,-800.122426259
NC(=O)CC(C=NC1=CC=CC=C1)=CC1=CON=C1,-855.730377478,-855.793057478,-855.997719478,-855.747506478,-855.731322478
CN(C#N)CN(C)C=O,-435.27150120299996,-435.318861203,-435.429343203,-435.282637203,-435.27244520299996
CC(=N)C(C)C(=CC(=O)O)NN1CN1,-682.4287984230001,-682.488136423,-682.674360423,-682.444817423,-682.4297424230001
C=NCC(C)=NO,-341.770969224,-341.813113224,-341.902541224,-341.780083224,-341.771913224
N=C(CCOO)NN=O,-508.180971633,-508.225812633,-508.312533633,-508.191102633,-508.18191563299996
OC12NC3N1C32O,-376.46396307699996,-376.500688077,-376.548156077,-376.471050077,-376.46490807699996
C=C(O)C(C)C#N,-324.580182307,-324.620435307,-324.700854307,-324.588744307,-324.581126307
CC(=O)CC1=C(CC2CNCCN2)NN=N1,-739.995663023,-740.055166023,-740.293767023,-740.011563023,-739.996607023
CC(=O)CC(C)(CC1CNCO1)C(O)ON=N,-857.31459602,-857.3788610199999,-857.63785602,-857.33327802,-857.31554002
N#CCN(N)C(=O)CC(C#N)=CC(N)=O,-734.263354905,-734.324698905,-734.458261905,-734.279933905,-734.2642989049999
C=CON=N,-263.17221932,-263.20787432,-263.24353032,-263.17875632,-263.17316332
NC(O)(ON=C=O)C(O)C(=O)CC=NO,-849.3972090660001,-849.456178066,-849.586386066,-849.4134530660001,-849.3981540660001
N=CCC(=CN(C=O)C=O)C(=O)NC1=CNN=C1,-886.890585151,-886.955012151,-887.127019151,-886.9084311510001,-886.891530151
CC(=N)CO,-248.40259134599998,-248.439477346,-248.511252346,-248.40966134599998,-248.40353534599998
C=C(CC(C)CC(N)=O)C(N)=NC=NO,-721.778197225,-721.839412225,-722.054399225,-721.795649225,-721.779142225
NCOCC1=CC=CN=N1,-473.334877419,-473.38078041899996,-473.499806419,-473.344986419,-473.33582141899996
N=C(CC(N)=NC1CNN1)OC1CNOC1,-793.060261476,-793.119777476,-793.345443476,-793.0765104760001,-793.061206476
C=CCC=O,-231.13722895,-231.17338695,-231.23315095,-231.14394795,-231.13817295
CC=NOCC(CC=O)=NC1CNCNC1,-760.985893177,-761.049241177,-761.292581177,-761.003407177,-760.986837177
CC(N)=NN(C)C(CC=O)C(=O)CO,-703.5567044090001,-703.6163244090001,-703.813109409,-703.573470409,-703.5576484090001
CC(=N)C(=CN(C=O)C=O)COC1NCCO1,-854.9838445439999,-855.046985544,-855.260618544,-855.0016675439999,-854.9847885439999
NC(=O)CN1C(=O)C1CNC(=O)OC=O,-812.4000111940001,-812.459411194,-812.592645194,-812.415774194,-812.4009551940001
CCC(O)C(CC(C)=N)(CC(=NC)N(C)C)NC,-806.0517513970001,-806.125753397,-806.488053397,-806.075141397,-806.0526953970001
C=NC(=C)N,-227.299590931,-227.334230931,-227.396486931,-227.306098931,-227.30053593099998
O=COCNC=CC(=O)ON=O,-679.5773629539999,-679.6313929539999,-679.714278954,-679.590582954,-679.5783069539999
CC(CC(N)C=CN(C)C=N)NC1CNCCO1,-820.92088185,-820.98912885,-821.32523785,-820.94145085,-820.92182585
O=CC(=O)CC=NO,-435.697604598,-435.740644598,-435.798736598,-435.706909598,-435.698548598
N#CN=C(CC=O)COC1=CON=C1,-698.725833661,-698.780136661,-698.887572661,-698.7394626610001,-698.726777661
N=C(CC1=CNN=C1)C1(CC2=CNN=C2)N=N1,-770.611777193,-770.671793193,-770.843746193,-770.627277193,-770.612722193
N=C(O)CC=O,-322.471980282,-322.510216282,-322.562829282,-322.47933328199997,-322.472924282
CC(=N)C(C)=O,-286.503868424,-286.543098424,-286.617910424,-286.511898424,-286.504813424
C#CC(C)(N)N=C,-304.626967964,-304.66742096400003,-304.758628964,-304.635913964,-304.627912964
CC(=O)C(OC1=CON=C1)C(C)=NN(C(C)=O)C(C)=O,-1006.36511981,-1006.4374078100001,-1006.65491681,-1006.38649281,-1006.36606381
CC(C)C(=N)C(=CC=O)NN=O,-587.795486439,-587.849693439,-587.992224439,-587.809541439,-587.796430439
CC(=CCC1=CNN=C1)CN1CCNCC1,-687.975822622,-688.036414622,-688.309560622,-687.9921856220001,-687.976766622
CNC(CC=O)C(C)=O,-440.295335469,-440.34334946900003,-440.474348469,-440.306802469,-440.296280469
C=C(COC(C)=O)C(=N)CC(N)=NC1COCCO1,-933.564960778,-933.633277778,-933.901750778,-933.5850397779999,-933.565904778
COCNN=C(O)ON(C)C(C)=O,-701.351073288,-701.410639288,-701.577117288,-701.3672932879999,-701.352017288
N=C(C(O)O)C(N)OC=NN=CN,-696.3766988140001,-696.432420814,-696.581992814,-696.3915478140001,-696.3776428140001
O=COOC1=CON=C1,-509.657898499,-509.699613499,-509.740390499,-509.666413499,-509.658842499
CC=CC(CN=NC)C(=O)CNC(C)=O,-705.7010347940001,-705.764591794,-705.987158794,-705.719202794,-705.7019787940001
CC(C)(CN=O)OCNC=O,-570.802595786,-570.854122786,-571.005236786,-570.815709786,-570.803540786
CCN(CNC=O)C(N=C(C)N)C(=N)C#N,-756.056697787,-756.1218177869999,-756.340205787,-756.0753527869999,-756.057642787
C=CC(C)C(CN=C)(CC1=CC=NN1)N=C,-686.753876694,-686.814787694,-687.060532694,-686.771050694,-686.754820694
CC(=O)OCN(N=N)NC1=CN=CO1,-733.230685969,-733.287774969,-733.416723969,-733.245138969,-733.231629969
C=CC(C)=NC1CCCNN1,-477.849569352,-477.89871035199997,-478.091607352,-477.861649352,-477.850513352
CN(C)CC(=O)N(C)C(N)=NC1=NC=CN=C1,-794.180554177,-794.2441501769999,-794.470671177,-794.198184177,-794.181498177
CC(C=CCN1C=CN=C1)C(=O)CC1=NC=CC=N1,-837.0566732899999,-837.12154729,-837.35988129,-837.07480329,-837.0576172899999
CC(=N)C=CCC=NC1=CN=CN=C1,-607.025322452,-607.081685452,-607.249253452,-607.039498452,-607.026266452
CC(CON(CCO)CN1CCNC1)=NO,-799.2676199770001,-799.333082977,-799.597972977,-799.285872977,-799.268563977
CC(=N)CC(C(C)=O)C(=O)ON(C)C,-687.494884224,-687.557446224,-687.761979224,-687.512249224,-687.495828224
C=CC(C)(CC(=O)NC=O)C(CN1CCNC1)N=C,-877.72401688,-877.79298088,-878.09673888,-877.74478488,-877.72496088
C=CC(C)(C)OC(C)=N,-404.342578965,-404.390139965,-404.544815965,-404.354331965,-404.343522965
N=NC=CN(C=O)OC1=NOC=C1,-676.622941381,-676.6744403810001,-676.766725381,-676.635366381,-676.623885381
CC(C)(CN1CCNCC1)C(CC1=CNN=C1)N(O)O,-934.1636260570001,-934.231571057,-934.579622057,-934.1840760570001,-934.1645700570001
C=C(C)C(=N)CC(=N)N,-399.32515045099996,-399.371271451,-399.506650451,-399.336011451,-399.32609445099996
COC=CC(=N)N(CN)NN1CCOCC1,-778.218088526,-778.282111526,-778.538791526,-778.2358055259999,-778.219033526
CNNC(=N)CC(=N)OC1CNCN1,-679.822511985,-679.882485985,-680.096248985,-679.838454985,-679.823456985
CC(N)=NCC(N)(CN)C(=O)N(C)N,-681.048178388,-681.110318388,-681.344446388,-681.066228388,-681.049122388
CCC(O)CCOC,-387.327085043,-387.372912043,-387.537212043,-387.337939043,-387.328030043
C=C(C)CC(=NC1COCO1)C(=N)NN=CC,-799.08924438,-799.15493838,-799.40091538,-799.10797538,-799.09018938
CC(=O)CNC#N,-340.645565014,-340.68848901399997,-340.754203014,-340.654642014,-340.646509014
COCC(=C=O)COC1=NC=CN1,-645.829791073,-645.881114073,-646.023100073,-645.842592073,-645.830735073
CC(=O)CC(O)(OC(=O)N(C)C)C(=O)ON(C)C=O,-1026.54481377,-1026.62075977,-1026.84069877,-1026.56747277,-1026.54575777
CN(N)C=N,-244.541040415,-244.577500415,-244.651426415,-244.548227415,-244.541984415
CC(=NC(=O)N(C)C)C(C=N)C(N)(N)N,-719.169234332,-719.233749332,-719.470520332,-719.188015332,-719.170178332
C=NON(O)NCN,-450.22710014800003,-450.27579214800005,-450.364780148,-450.238368148,-450.22804414800004
C=CNNON=C,-357.735979363,-357.777447363,-357.854996363,-357.744818363,-357.736924363
CC(=O)N(C)ON(C)C(N)=O,-586.87286379,-586.92538179,-587.06347179,-586.88629779,-586.87380779
CC(=O)OC(=O)CNN(C)CC(=N)N,-719.639051861,-719.699450861,-719.884468861,-719.6556428609999,-719.639995861
CC(=O)NO,-284.322294294,-284.357895294,-284.406614294,-284.329119294,-284.323239294
CN=CN(O)C(=N)N,-413.18622854,-413.22988354,-413.32472354,-413.19616654,-413.18717354
CC(=N)C(=CN(C=O)C=O)OCCOC1NCCO1,-969.4916807630001,-969.5596757630001,-969.804110763,-969.511622763,-969.4926247630001
C=NC=CC(CO)(NC(=N)N)OC=O,-718.433792957,-718.4917329570001,-718.655880957,-718.449422957,-718.434736957
CCN(CN1CCNC1)NC1=CC=CN=N1,-720.046958029,-720.108299029,-720.356229029,-720.063228029,-720.047902029
CN(C(=O)C(=O)CC=NO)C(N)N=C=O,-792.4500732719999,-792.511555272,-792.655028272,-792.466520272,-792.451017272
C=CC(=O)NC(C)=N,-379.948021084,-379.991181084,-380.087287084,-379.957496084,-379.948965084
CC(=NO)NC(=O)N=C(O)OC=NO,-790.273281517,-790.330809517,-790.446087517,-790.288141517,-790.274225517
CC(=O)N(C=O)N=COC(N)C(C)=NOC=O,-906.941972772,-907.007580772,-907.179352772,-906.960668772,-906.942916772
CCC(=N)C(=NC1CON1)NC(C)=NC,-701.8081256950001,-701.871888695,-702.095995695,-701.8259046950001,-701.8090696950001
CC=NOC=C(C(C)O)N(C)CN=C(C)N,-762.1861144310001,-762.252501431,-762.513355431,-762.205901431,-762.1870584310001
CC(=N)NCC=O,-341.846799191,-341.890273191,-341.979228191,-341.856098191,-341.847744191
CC(=O)N(C=O)NC(C=C(C)CC1=NC=CO1)=NO,-947.197529918,-947.266057918,-947.472877918,-947.217351918,-947.198473918
CC(=O)N(C)ONN,-434.205282119,-434.251390119,-434.354799119,-434.216044119,-434.206226119
CC(N)=C(N)C(=N)N,-377.300418289,-377.344544289,-377.464978289,-377.310886289,-377.301362289
O=C1CC1=CC1NCCCN1,-496.518778529,-496.566299529,-496.724537529,-496.529988529,-496.519722529
N=NOC1CCC1,-341.745673252,-341.784689252,-341.877813252,-341.753522252,-341.746617252
CC(=CO)C1=CC=NN=C1,-456.086740886,-456.131584886,-456.238683886,-456.09671888599996,-456.087685886
C=CC(C)(C)C(C)N=C,-368.38366119899996,-368.430642199,-368.609901199,-368.395382199,-368.38460519899996
N#CNN,-204.052725239,-204.084537239,-204.110071239,-204.058184239,-204.05366923900002
CC(N)=NC(N)OCON,-528.8852561609999,-528.934454161,-529.084847161,-528.897650161,-528.8862001609999
CC(=O)N(C)NN(C(C)=O)C(=O)NC1=CC=CN=N1,-943.412306954,-943.480679954,-943.688454954,-943.431829954,-943.413251954
C#CCON(C)C(C)=O,-438.99812506899997,-439.04563006899997,-439.152505069,-439.00949806899996,-438.999069069
CC=C(N)NC=N,-321.950923146,-321.992596146,-322.096795146,-321.96009414599996,-321.951867146
CC(=N)C(=NC(C)=NO)NN,-545.877787447,-545.931004447,-546.070501447,-545.8916584469999,-545.878731447
C=NCC(C)C(=CO)C(N)N,-515.0064999389999,-515.058070939,-515.247838939,-515.019839939,-515.0074439389999
C=C(O)C(N)=C(C)NN,-436.40746886200003,-436.455032862,-436.588561862,-436.419276862,-436.40841286200003
C=NNC(C(=C)ON=C(C)N)=C(C)NN,-717.818517046,-717.883011046,-718.093145046,-717.837024046,-717.819462046
CNC(=O)C1C(C)C1(N)C(=O)OC(=O)NC(C)=O,-930.303081047,-930.373851047,-930.584625047,-930.323825047,-930.304025047
CC=CN(OCO)C1C=CC=C1,-555.658750276,-555.710434276,-555.879617276,-555.671997276,-555.659694276
C=NCC(C)C(N)C(N)=CO,-515.001153922,-515.0541279219999,-515.242059922,-515.0150899219999,-515.002097922
CC(C(=N)N)=C(N)N,-377.309921428,-377.352705428,-377.475094428,-377.319807428,-377.310865428
O=COCNN(NN=O)C(=O)O,-712.867854772,-712.920528772,-713.005405772,-712.8807477720001,-712.868798772
N=NOC1=NC=CC=N1,-449.010683175,-449.05862717499997,-449.108692175,-449.02087017499997,-449.011627175
C=NONC(=O)C(CN)=NC1COOC1,-793.453729132,-793.5145831320001,-793.680126132,-793.469931132,-793.454674132
CN(C)CC1(NOCC(=O)O)CC1=O,-723.366528746,-723.423835746,-723.609536746,-723.382369746,-723.367473746
CC(=O)N(O)C(C)C,-402.18141586,-402.22647586,-402.35428086,-402.19213486,-402.18235986
NOCOC=O,-359.52534857,-359.56397557,-359.61666857,-359.53292257,-359.52629257
CN1C(=N)C1(N)O,-357.84546506600003,-357.885970066,-357.966303066,-357.85428706600004,-357.84641006600003
N=CC1(CNC=O)OC1=NN=C=O,-676.71101214,-676.76540214,-676.85574914,-676.72457414,-676.71195614
CNC(=O)OC=N,-377.810304965,-377.85418896500005,-377.920006965,-377.819284965,-377.811249965
CC(C)(C)OCC(C=O)NC(=N)N,-629.561554982,-629.6194249819999,-629.836457982,-629.5776089819999,-629.562498982
CN(O)NO,-301.463798884,-301.49957288400003,-301.559693884,-301.470825884,-301.46474288400003
CC(=O)NC(=O)OOC=O,-586.189922323,-586.237880323,-586.302415323,-586.200958323,-586.190866323
CC=C(C)CC(C)=N,-329.119611131,-329.166254131,-329.317125131,-329.130633131,-329.120555131
COOCC(=N)C(O)=C(C)C=CN(C)C=N,-780.809437484,-780.875366484,-781.101323484,-780.8284644839999,-780.810382484
CC(=O)C(CC=O)C(=O)OC1=CC=NN1,-759.194595882,-759.254104882,-759.398188882,-759.210118882,-759.195539882
O=C=C(COC1=CC=CC=C1)CC1CNCO1,-784.546664501,-784.6065165010001,-784.826006501,-784.562648501,-784.547608501
C=CC(=N)N,-227.318722414,-227.353553414,-227.416726414,-227.325196414,-227.319666414
CCC=CON=C(C)C,-404.29481562399997,-404.34556762399995,-404.496810624,-404.307098624,-404.29575962399997
CN=C(C=CC=O)N(C)C,-458.46661716,-458.51724016,-458.66387316,-458.47937916,-458.46756116
CN(N)C(=O)C(N)=O,-433.139136496,-433.183952496,-433.267375496,-433.149241496,-433.140080496
CC=C=O,-191.85870113599998,-191.891174136,-191.925239136,-191.864366136,-191.85964513599998
C=CN(C)ON=C(C)C,-420.291125711,-420.339795711,-420.480040711,-420.303149711,-420.292069711
C=C(C(C)C)C(N)N,-346.364099118,-346.40959111800004,-346.575259118,-346.37498411800004,-346.365044118
C=CCC1=CON=C1,-362.630158061,-362.670969061,-362.757421061,-362.638349061,-362.631102061
CCN(NNC(C)=O)C(N)N,-548.307727098,-548.361137098,-548.549383098,-548.321844098,-548.308671098
CN(N)C(C)(C)C(N)=O,-437.655515242,-437.70194324199997,-437.859745242,-437.667196242,-437.656459242
CN=CN(C)C=CN,-361.212078432,-361.257638432,-361.386960432,-361.222927432,-361.213022432
COCOC#N,-322.398777406,-322.43731640600004,-322.490050406,-322.40633640600004,-322.399722406
NC(N)(N)N=NNN1CCCN1,-598.534025021,-598.5869750210001,-598.770217021,-598.547662021,-598.534969021
COCN=C(C)O,-362.908599452,-362.95167645199996,-363.052959452,-362.917998452,-362.909543452
COCNC(=NO)ON(C)C(C)=O,-701.325607698,-701.384762698,-701.551924698,-701.341669698,-701.326551698
COCCC(C)CNC=O,-480.783307937,-480.83507993700005,-481.017950937,-480.79615493700004,-480.784252937
C=CC=C(NCC(=O)OC(C)=O)NC(=O)NC=O,-929.0990650790001,-929.1691770790001,-929.356591079,-929.118893079,-929.1000090790001
CC(C)(C)OC=O,-346.888936402,-346.929580402,-347.044046402,-346.897985402,-346.889880402
CON(CC(O)OC(C)=NO)OOO,-833.344533563,-833.405996563,-833.560598563,-833.361808563,-833.345477563
C=C(C=CON=C(C)C)CC(=O)OC,-670.221957753,-670.285216753,-670.477368753,-670.239072753,-670.222901753
CC(=O)N(C)N=CCC(N)C(=O)OON=C(C)C,-911.386849046,-911.460721046,-911.699644046,-911.409090046,-911.387793046
CC(=O)NNC(=CC=O)C(=O)NN1CCCCO1,-910.267636055,-910.335966055,-910.561359055,-910.286767055,-910.268580055
NN=CN1CCOC1,-397.128094123,-397.170599123,-397.280723123,-397.137187123,-397.129038123
C=NOC(C)C(O)(NC=O)OC(C)=NO,-814.65055306,-814.71305906,-814.88646906,-814.66807406,-814.65149806
CN=C(N=C=C(C)N)N(C)C,-493.901041882,-493.957503882,-494.128456882,-493.916126882,-493.901985882
O=C(NCN1COC1)NC1CCCC1,-667.638240582,-667.697938582,-667.923312582,-667.653586582,-667.639184582
CNC1(CN2CCCCN2)NC1(N=N)NN(C(C)=O)C(C)=O,-1059.7183010499998,-1059.7929900499998,-1060.13262105,-1059.7416720499998,-1059.71924505
CC(=O)N(C=NC(=N)C(C)C(=O)NC=O)C(C)=O,-909.207407301,-909.273191301,-909.476346301,-909.226863301,-909.208351301
CC(=O)NNC1CNC1C(=O)OC(N)=O,-793.700090858,-793.760247858,-793.929495858,-793.716377858,-793.701034858
CNC(=O)CC(=O)C(=O)N(C)C(N)C(=O)NC(C)=O,-985.655292583,-985.730654583,-985.955816583,-985.677513583,-985.656236583
CC(C=O)C(CCC(=O)NC=O)=NN1CCOC1,-894.2642784559999,-894.330345456,-894.570458456,-894.283386456,-894.265222456
CN(C=N)CC(=O)C(C)(C)CC(O)OC(=N)N(C)C,-916.069041197,-916.144029197,-916.463334197,-916.092461197,-916.069985197
NC(=O)NC1CCCC1,-420.464248282,-420.509039282,-420.659344282,-420.474323282,-420.46519228200003
CC(C)=NOCC12CN(N1)N2OON=C(C)C,-852.094426639,-852.1676956389999,-852.387289639,-852.115978639,-852.095370639
CN=C(CC1(C(C)=N)C(CC2=CC=CC=C2)N1C)N(C)C,-882.007397049,-882.0828130489999,-882.439696049,-882.030781049,-882.0083420489999
CC(=O)NC(=O)CC(C)(CC(O)OC(=N)N(C)C)C(C)=O,-1049.3308513099998,-1049.4077963099999,-1049.72479031,-1049.35560031,-1049.33179531
CC=NON=C=CN(C)NC(=O)OC,-718.337066035,-718.4027920350001,-718.556705035,-718.3550080350001,-718.338010035
C=C(CC(=O)OC(C)=O)CC(C=O)=CN(C(C)=O)C(C)=O,-1049.57349583,-1049.64830483,-1049.89275383,-1049.59687383,-1049.5744398299998
CC(=O)CC(=O)C(CC=O)N(C)ON=C(C)C,-840.0465336369999,-840.117175637,-840.352446637,-840.0673346369999,-840.0474776369999
O=C(COC=CCC1OCCO1)NC1CCON1,-915.289373157,-915.357538157,-915.608852157,-915.308095157,-915.290317157
CC=NCN(C)C=C(N)C(O)OC1NCCCO1,-876.736776374,-876.8046553739999,-877.103897374,-876.7567463739999,-876.737720374
C=C(CNC)N(C)C(C)(O)C=NC,-593.551397487,-593.610912487,-593.850220487,-593.567748487,-593.552341487
CC=NCC1(C)CCNC1(C)CC#N,-594.558876384,-594.615373384,-594.865245384,-594.574708384,-594.559820384
CC(=O)N(NCC1=NC=CC=N1)ON(C(C)=O)C(C)=O,-1002.52006602,-1002.5907770199999,-1002.81117602,-1002.54120702,-1002.52101002
C#CN(C)C(C)=O,-324.543818196,-324.584171196,-324.663041196,-324.552587196,-324.544763196
O=COC(=O)NO,-433.56530213499997,-433.603468135,-433.636685135,-433.572818135,-433.56624713499997
CC(=O)N=C(C)N,-341.88067479299997,-341.921437793,-342.012877793,-341.889399793,-341.881618793
CC(O)=CO,-268.277059786,-268.311896786,-268.373131786,-268.283589786,-268.278003786
C=CN(N)C(=N)CN,-377.24650684700003,-377.29029584700004,-377.411364847,-377.256541847,-377.24745084700004
CNN=N,-205.23570231600002,-205.26810031600002,-205.315383316,-205.241348316,-205.23664631600002
N=CCN=C=O,-301.36313146,-301.40024445999995,-301.44298946,-301.37007345999996,-301.36407546
CNC(=N)C(=O)O,-377.808839907,-377.849780907,-377.918632907,-377.817368907,-377.809783907
CNC(=N)C(C)=O,-341.853373123,-341.895690123,-341.986161123,-341.862637123,-341.854317123
CNC=CC(=O)O,-361.747758756,-361.789203756,-361.869352756,-361.756616756,-361.748702756
OO,-151.533695009,-151.55995700900002,-151.563461009,-151.53771300900002,-151.53463900900002
CC(O)=C=O,-267.06003322000004,-267.09473822,-267.13199422,-267.06637922000004,-267.06097722000004
N=CN1CC1=O,-301.311524092,-301.348314092,-301.390274092,-301.318319092,-301.312468092
CN=C(C)C(C)C(=N)N,-400.527944951,-400.57755395099997,-400.732647951,-400.540031951,-400.528888951
O=CNO,-245.0217262,-245.05313819999998,-245.0762682,-245.02686219999998,-245.0226702
CCOC(C)(C)N,-328.17210117999997,-328.21441517999995,-328.36333718,-328.18193918,-328.17304618
